# AUG16Fluids FromSolPSToSteve.py generated @ Monday, 07. January 2013 09:19
# ion density per fluid (m^-3)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09           z10           z11           z12           z13           z14           z15           z16
   43    1  1.5397E+00 -1.1107E+00  7.099403E+16  9.320061E+13  1.862561E+14  1.351036E+14  5.252118E+13  3.589546E+08  1.015070E+07  3.136029E+04  1.437913E+04  1.277718E+12  1.724746E+11  2.804430E+10  1.771790E+10  7.104652E+09  1.989485E+05  4.687276E+04
   44    1  1.5540E+00 -1.1248E+00  7.630868E+16  1.170268E+14  2.152298E+14  1.588195E+14  6.270524E+13  4.332324E+08  1.230867E+07  3.475016E+04  1.662359E+04  1.391854E+12  1.864914E+11  3.255746E+10  2.113520E+10  8.566117E+09  2.404456E+05  5.717131E+04
   45    1  1.5661E+00 -1.1373E+00  8.118979E+16  1.496473E+14  2.477633E+14  1.853975E+14  7.418753E+13  5.168408E+08  1.475848E+07  3.820793E+04  1.900136E+04  1.507794E+12  1.997267E+11  3.739352E+10  2.490750E+10  1.019213E+10  2.870327E+05  6.888059E+04
   46    1  1.5768E+00 -1.1485E+00  8.564125E+16  1.949318E+14  2.868346E+14  2.171300E+14  8.782392E+13  6.147646E+08  1.764288E+07  4.182434E+04  2.156886E+04  1.626597E+12  2.127429E+11  4.280393E+10  2.922523E+10  1.206009E+10  3.409898E+05  8.262830E+04
   47    1  1.5862E+00 -1.1586E+00  8.970890E+16  2.530473E+14  3.343733E+14  2.566926E+14  1.050829E+14  7.392262E+08  2.139476E+07  4.561236E+04  2.435277E+04  1.741915E+12  2.253337E+11  4.882350E+10  3.423761E+10  1.427938E+10  4.065623E+05  9.970529E+04
   48    1  1.5948E+00 -1.1681E+00  9.316163E+16  3.234677E+14  4.123768E+14  3.263138E+14  1.355279E+14  9.539896E+08  2.781601E+07  5.009117E+04  2.785420E+04  1.840401E+12  2.387506E+11  5.646087E+10  4.066471E+10  1.706273E+10  4.867383E+05  1.200960E+05
   49    1  1.6031E+00 -1.1773E+00  9.668295E+16  3.903886E+14  5.727522E+14  4.665906E+14  1.926393E+14  1.333441E+09  3.856553E+07  5.721331E+04  3.291571E+04  1.916109E+12  2.565347E+11  6.526186E+10  4.738195E+10  1.975514E+10  5.598117E+05  1.378121E+05
   50    1  1.6072E+00 -1.1819E+00  9.668295E+16  3.903886E+14  5.727522E+14  4.665906E+14  1.926393E+14  1.333441E+09  3.856553E+07  5.721331E+04  3.291571E+04  1.916109E+12  2.565347E+11  6.526186E+10  4.738195E+10  1.975514E+10  5.598117E+05  1.378121E+05
    1    2  1.2452E+00 -1.0954E+00  4.977384E+15  6.585449E+12  1.545462E+13  9.903379E+12  3.608276E+12  2.369071E+07  6.636439E+05  2.918406E+03  9.745711E+02  9.187028E+10  1.176728E+10  1.333944E+09  7.491099E+08  2.899763E+08  8.204313E+03  1.860731E+03
    2    2  1.2487E+00 -1.0934E+00  4.977384E+15  6.585449E+12  1.545462E+13  9.903379E+12  3.608276E+12  2.369071E+07  6.636439E+05  2.918406E+03  9.745711E+02  9.187028E+10  1.176728E+10  1.333944E+09  7.491099E+08  2.899763E+08  8.204313E+03  1.860731E+03
    3    2  1.2558E+00 -1.0893E+00  7.380788E+15  8.492612E+12  1.995282E+13  1.298398E+13  4.790679E+12  3.175550E+07  8.962104E+05  3.816245E+03  1.314147E+03  1.353896E+11  1.720741E+10  1.987893E+09  1.133388E+09  4.442265E+08  1.269613E+04  2.902768E+03
    4    2  1.2637E+00 -1.0847E+00  1.014220E+16  1.055561E+13  2.474318E+13  1.621920E+13  6.017564E+12  4.003619E+07  1.133172E+06  4.772645E+03  1.676736E+03  1.843424E+11  2.331341E+10  2.719324E+09  1.561252E+09  6.150156E+08  1.764003E+04  4.044008E+03
    5    2  1.2726E+00 -1.0797E+00  1.342591E+16  1.296711E+13  3.029758E+13  1.993153E+13  7.413218E+12  4.940244E+07  1.400403E+06  5.877801E+03  2.091556E+03  2.411275E+11  3.040693E+10  3.562842E+09  2.050364E+09  8.085340E+08  2.321055E+04  5.325800E+03
    6    2  1.2830E+00 -1.0741E+00  1.714106E+16  1.570153E+13  3.657315E+13  2.410438E+13  8.973047E+12  5.983591E+07  1.697863E+06  7.121786E+03  2.557409E+03  3.049520E+11  3.840198E+10  4.512888E+09  2.598528E+09  1.024270E+09  2.940065E+04  6.749163E+03
    7    2  1.2952E+00 -1.0677E+00  2.132033E+16  1.882693E+13  4.371177E+13  2.882839E+13  1.072645E+13  7.149202E+07  2.028995E+06  8.538835E+03  3.086335E+03  3.758901E+11  4.741828E+10  5.586878E+09  3.215685E+09  1.265801E+09  3.630047E+04  8.332033E+03
    8    2  1.3097E+00 -1.0605E+00  2.584820E+16  2.237590E+13  5.178408E+13  3.416361E+13  1.269965E+13  8.456703E+07  2.399987E+06  1.013507E+04  3.683321E+03  4.531593E+11  5.749285E+10  6.797123E+09  3.910325E+09  1.536783E+09  4.402662E+04  1.010482E+04
    9    2  1.3269E+00 -1.0528E+00  3.050334E+16  2.619688E+13  6.042561E+13  3.989904E+13  1.481947E+13  9.860075E+07  2.798616E+06  1.182777E+04  4.324556E+03  5.326595E+11  6.810144E+10  8.095079E+09  4.657594E+09  1.827931E+09  5.232221E+04  1.201223E+04
   10    2  1.3469E+00 -1.0448E+00  3.500529E+16  3.009728E+13  6.912722E+13  4.573306E+13  1.697944E+13  1.129039E+08  3.205664E+06  1.350696E+04  4.975703E+03  6.089330E+11  7.851083E+10  9.408822E+09  5.419180E+09  2.124633E+09  6.077308E+04  1.396187E+04
   11    2  1.3691E+00 -1.0380E+00  3.886887E+16  3.369186E+13  7.700705E+13  5.111616E+13  1.898499E+13  1.262272E+08  3.586307E+06  1.499100E+04  5.574625E+03  6.745760E+11  8.759490E+10  1.061335E+10  6.126602E+09  2.400987E+09  6.865056E+04  1.578992E+04
   12    2  1.3917E+00 -1.0337E+00  4.197301E+16  3.683815E+13  8.374830E+13  5.581700E+13  2.074849E+13  1.379810E+08  3.922777E+06  1.622735E+04  6.095616E+03  7.275838E+11  9.499658E+10  1.165648E+10  6.748297E+09  2.644564E+09  7.558384E+04  1.740772E+04
   13    2  1.4138E+00 -1.0330E+00  4.438580E+16  3.963120E+13  8.955160E+13  5.994281E+13  2.230154E+13  1.483221E+08  4.217234E+06  1.724850E+04  6.550087E+03  7.702652E+11  1.010096E+11  1.256714E+10  7.297798E+09  2.859607E+09  8.164834E+04  1.882475E+04
   14    2  1.5208E+00 -5.0368E-01  2.393677E+19  2.619347E-02  3.246665E+04  9.863787E+08  3.214805E+12  1.270456E+14  3.181395E+15  1.206438E+04  2.824464E+08  3.277486E+05  6.660026E+06  1.525607E+08  3.455946E+09  2.816237E+12  1.952536E+13  6.113361E+13
   15    2  1.5017E+00 -4.9729E-01  2.391519E+19  2.592433E-02  3.214388E+04  9.772736E+08  3.189192E+12  1.268815E+14  3.180934E+15  1.111221E+04  2.825554E+08  3.153562E+05  4.707606E+06  1.107428E+08  3.255958E+09  2.807431E+12  1.950886E+13  6.100286E+13
   16    2  1.4548E+00 -4.7215E-01  2.392808E+19  2.563557E-02  3.179573E+04  9.676701E+08  3.167280E+12  1.282360E+14  3.240066E+15  9.252797E+03  2.833196E+08  3.400415E+05  3.623795E+06  6.923279E+07  3.001121E+09  2.831920E+12  1.988047E+13  6.244288E+13
   17    2  1.3821E+00 -4.0886E-01  2.396966E+19  2.583726E-02  3.206166E+04  9.767052E+08  3.205663E+12  1.332127E+14  3.418263E+15  6.855878E+03  2.851355E+08  4.072124E+05  3.643256E+06  5.339634E+07  2.870261E+09  2.939285E+12  2.101882E+13  6.690553E+13
   18    2  1.3094E+00 -3.0176E-01  2.399266E+19  2.664300E-02  3.306644E+04  1.007946E+09  3.315523E+12  1.422530E+14  3.738087E+15  6.349339E+03  2.876888E+08  4.842944E+05  3.642792E+06  4.561616E+07  2.876875E+09  3.137148E+12  2.303303E+13  7.507091E+13
   19    2  1.2558E+00 -1.5888E-01  2.395091E+19  2.789932E-02  3.460006E+04  1.054601E+09  3.472605E+12  1.539804E+14  4.178809E+15  7.604851E+03  2.900047E+08  5.708437E+05  3.931258E+06  3.587658E+07  2.977356E+09  3.390898E+12  2.571714E+13  8.677866E+13
   20    2  1.2329E+00  7.0174E-03  2.384249E+19  2.939024E-02  3.638972E+04  1.108279E+09  3.648976E+12  1.675165E+14  4.754516E+15  1.002158E+04  2.916760E+08  6.311227E+05  4.285537E+06  3.388232E+07  3.161789E+09  3.674584E+12  2.905828E+13  1.030481E+14
   21    2  1.2481E+00  1.8249E-01  2.370500E+19  3.109668E-02  3.842789E+04  1.169256E+09  3.849086E+12  1.845151E+14  5.570937E+15  8.609328E+03  2.933656E+08  6.224589E+05  4.227245E+06  3.614623E+07  3.479554E+09  4.021045E+12  3.366512E+13  1.277907E+14
   22    2  1.3058E+00  3.5018E-01  2.360008E+19  3.325498E-02  4.103663E+04  1.248133E+09  4.113213E+12  2.080905E+14  6.769558E+15  9.058340E+03  2.961312E+08  5.496154E+05  3.814440E+06  4.280668E+07  4.055466E+09  4.506830E+12  4.048428E+13  1.668791E+14
   23    2  1.4008E+00  4.8452E-01  2.358999E+19  3.593777E-02  4.432129E+04  1.348202E+09  4.452694E+12  2.368655E+14  8.245337E+15  7.824331E+03  3.000540E+08  4.608093E+05  3.627614E+06  6.417252E+07  4.995515E+09  5.122580E+12  4.912096E+13  2.188316E+14
   24    2  1.5098E+00  5.6221E-01  2.362520E+19  3.827035E-02  4.718303E+04  1.435543E+09  4.750515E+12  2.606173E+14  9.473193E+15  8.566784E+03  3.029597E+08  4.449689E+05  5.408305E+06  1.274674E+08  5.965734E+09  5.650750E+12  5.653385E+13  2.656351E+14
   25    2  1.6225E+00  5.8469E-01  2.366220E+19  3.940707E-02  4.858707E+04  1.478668E+09  4.898768E+12  2.713453E+14  1.004242E+16  1.231228E+04  3.037967E+08  7.626051E+05  1.488933E+07  2.872926E+08  6.975442E+09  5.898612E+12  6.008896E+13  2.892952E+14
   26    2  1.7546E+00  5.5125E-01  2.369711E+19  3.977387E-02  4.904753E+04  1.492749E+09  4.942711E+12  2.678626E+14  9.831697E+15  1.849015E+04  3.028086E+08  4.077955E+06  6.469616E+07  7.371362E+08  8.655942E+09  5.839915E+12  5.893579E+13  2.822838E+14
   27    2  1.8907E+00  4.5167E-01  2.372888E+19  4.077288E-02  5.026741E+04  1.529200E+09  5.051229E+12  2.559723E+14  9.046080E+15  2.665357E+04  3.009146E+08  6.032093E+07  4.246282E+08  2.333535E+09  1.222745E+10  5.629073E+12  5.443108E+13  2.520557E+14
   28    2  1.9918E+00  3.0022E-01  2.374339E+19  4.235179E-02  5.221547E+04  1.588185E+09  5.231398E+12  2.420269E+14  8.057598E+15  3.339586E+04  2.988183E+08  1.454850E+09  3.287215E+09  7.730674E+09  1.817877E+10  5.403195E+12  4.886040E+13  2.144336E+14
   29    2  2.0387E+00  1.2405E-01  2.377532E+19  4.333559E-02  5.348472E+04  1.627673E+09  5.350933E+12  2.292854E+14  7.160407E+15  3.850450E+04  2.973405E+08  1.135093E+09  5.168708E+09  1.238425E+10  2.176323E+10  5.197400E+12  4.388801E+13  1.815012E+14
   30    2  2.0288E+00 -5.3731E-02  2.380970E+19  4.276916E-02  5.287148E+04  1.610519E+09  5.289834E+12  2.165074E+14  6.401958E+15  4.022604E+04  2.960514E+08  1.592220E+08  1.632223E+09  7.319340E+09  1.828665E+10  4.954009E+12  3.965625E+13  1.551844E+14
   31    2  1.9706E+00 -2.1533E-01  2.382627E+19  4.025745E-02  4.984719E+04  1.519721E+09  4.991427E+12  2.006495E+14  5.691507E+15  3.493517E+04  2.941066E+08  9.783783E+08  3.929301E+09  8.218920E+09  1.512102E+10  4.598748E+12  3.550194E+13  1.322678E+14
   32    2  1.8786E+00 -3.4822E-01  2.383587E+19  3.621645E-02  4.490347E+04  1.369628E+09  4.499150E+12  1.805413E+14  4.956518E+15  2.803103E+04  2.911489E+08  9.531798E+07  8.327038E+08  3.202041E+09  9.942055E+09  4.117711E+12  3.096419E+13  1.101966E+14
   33    2  1.7698E+00 -4.4329E-01  2.387780E+19  3.199464E-02  3.969917E+04  1.210531E+09  3.974214E+12  1.595993E+14  4.253737E+15  1.991960E+04  2.879479E+08  8.352542E+06  1.585918E+08  1.166997E+09  6.595208E+09  3.610840E+12  2.649555E+13  9.025021E+13
   34    2  1.6644E+00 -4.9504E-01  2.391185E+19  2.882323E-02  3.576550E+04  1.089793E+09  3.574036E+12  1.432415E+14  3.721176E+15  1.562682E+04  2.851873E+08  1.356528E+06  4.007561E+07  4.886515E+08  4.787302E+09  3.215221E+12  2.307361E+13  7.579021E+13
   35    2  1.5851E+00 -5.0999E-01  2.393142E+19  2.714805E-02  3.368116E+04  1.025561E+09  3.359051E+12  1.340543E+14  3.421191E+15  1.189594E+04  2.836356E+08  5.203020E+05  1.557966E+07  2.675332E+08  3.953545E+09  2.992331E+12  2.113320E+13  6.780414E+13
   36    2  1.5461E+00 -5.0892E-01  2.393267E+19  2.660047E-02  3.299025E+04  1.003552E+09  3.280063E+12  1.301341E+14  3.288060E+15  1.124716E+04  2.828769E+08  3.935739E+05  1.067011E+07  2.112357E+08  3.704179E+09  2.896395E+12  2.025638E+13  6.420169E+13
   37    2  1.5318E+00 -5.0639E-01  2.393676E+19  2.634792E-02  3.266354E+04  9.927020E+08  3.238175E+12  1.279862E+14  3.214012E+15  1.152425E+04  2.824773E+08  3.490905E+05  8.365125E+06  1.802609E+08  3.575548E+09  2.842101E+12  1.975489E+13  6.212958E+13
   38    2  1.4357E+00 -1.0365E+00  4.687035E+16  4.276952E+13  9.603847E+13  6.461252E+13  2.406141E+13  1.600174E+08  4.546660E+06  1.836033E+04  7.063803E+03  8.148781E+11  1.073471E+11  1.358864E+10  7.919639E+09  3.102430E+09  8.840105E+04  2.040027E+04
   39    2  1.4584E+00 -1.0445E+00  4.998342E+16  4.698179E+13  1.049842E+14  7.116531E+13  2.655339E+13  1.766699E+08  5.011645E+06  1.983812E+04  7.779518E+03  8.720499E+11  1.155968E+11  1.500503E+10  8.795082E+09  3.445741E+09  9.784086E+04  2.260542E+04
   40    2  1.4817E+00 -1.0574E+00  5.446285E+16  5.355968E+13  1.188600E+14  8.151795E+13  3.054460E+13  2.036205E+08  5.759941E+06  2.205910E+04  8.902200E+03  9.547349E+11  1.275751E+11  1.720757E+10  1.018563E+10  3.995661E+09  1.128520E+05  2.612439E+04
   41    2  1.5041E+00 -1.0738E+00  5.972750E+16  6.282344E+13  1.374598E+14  9.585328E+13  3.622021E+13  2.427087E+08  6.848398E+06  2.485017E+04  1.042158E+04  1.054002E+12  1.420434E+11  2.019732E+10  1.215017E+10  4.786257E+09  1.344593E+05  3.124004E+04
