# ITER#1512 (F57 ref-20-NF-C0, tau=0.45e-6, ntime=150)  - 81.4 ms
# ion temperature (eV)
   ix   iy      x           y           z01
    1    1  4.1805E+03 -3.8836E+03  1.304518E-01
    2    1  4.1824E+03 -3.8828E+03  2.287877E-01
    3    1  4.1844E+03 -3.8820E+03  2.168496E-01
    4    1  4.1869E+03 -3.8810E+03  2.491773E-01
    5    1  4.1905E+03 -3.8796E+03  2.774749E-01
    6    1  4.1960E+03 -3.8775E+03  3.366045E-01
    7    1  4.2042E+03 -3.8742E+03  3.866081E-01
    8    1  4.2161E+03 -3.8696E+03  5.627415E-01
    9    1  4.2326E+03 -3.8631E+03  7.379037E-01
   10    1  4.2548E+03 -3.8546E+03  8.846556E-01
   11    1  4.2836E+03 -3.8436E+03  8.716491E-01
   12    1  4.3204E+03 -3.8299E+03  8.745914E-01
   13    1  4.3667E+03 -3.8129E+03  9.049162E-01
   14    1  4.4249E+03 -3.7925E+03  9.344267E-01
   15    1  4.4971E+03 -3.7686E+03  8.539051E-01
   16    1  4.5842E+03 -3.7423E+03  6.695603E-01
   17    1  4.6845E+03 -3.7170E+03  5.827331E-01
   18    1  4.7929E+03 -3.6989E+03  6.277437E-01
   19    1  4.8964E+03 -3.6959E+03  8.063313E-01
   20    1  4.9755E+03 -3.7077E+03  8.958503E-01
   21    1  5.4416E+03 -2.6135E+03  2.272480E+03
   22    1  5.3527E+03 -2.5513E+03  2.272991E+03
   23    1  5.1855E+03 -2.3739E+03  2.273897E+03
   24    1  5.0190E+03 -2.1003E+03  2.274694E+03
   25    1  4.8749E+03 -1.7821E+03  2.275201E+03
   26    1  4.7513E+03 -1.4488E+03  2.275464E+03
   27    1  4.6451E+03 -1.1082E+03  2.275576E+03
   28    1  4.5555E+03 -7.6268E+02  2.275604E+03
   29    1  4.4819E+03 -4.1310E+02  2.275591E+03
   30    1  4.4237E+03 -6.0661E+01  2.275563E+03
   31    1  4.3824E+03  2.9378E+02  2.275537E+03
   32    1  4.3589E+03  6.5012E+02  2.275520E+03
   33    1  4.3515E+03  1.0072E+03  2.275508E+03
   34    1  4.3605E+03  1.3634E+03  2.275492E+03
   35    1  4.3879E+03  1.7170E+03  2.275453E+03
   36    1  4.4377E+03  2.0654E+03  2.275361E+03
   37    1  4.5125E+03  2.4051E+03  2.275174E+03
   38    1  4.6154E+03  2.7294E+03  2.274848E+03
   39    1  4.7504E+03  3.0251E+03  2.274340E+03
   40    1  4.9164E+03  3.2727E+03  2.273653E+03
   41    1  5.1052E+03  3.4555E+03  2.272847E+03
   42    1  5.3135E+03  3.5722E+03  2.271976E+03
   43    1  5.5546E+03  3.6286E+03  2.271033E+03
   44    1  5.8345E+03  3.6189E+03  2.270018E+03
   45    1  6.1357E+03  3.5401E+03  2.268972E+03
   46    1  6.4361E+03  3.4023E+03  2.267972E+03
   47    1  6.7223E+03  3.2179E+03  2.267054E+03
   48    1  6.9892E+03  2.9969E+03  2.266225E+03
   49    1  7.2338E+03  2.7476E+03  2.265495E+03
   50    1  7.4516E+03  2.4737E+03  2.264868E+03
   51    1  7.6402E+03  2.1775E+03  2.264342E+03
   52    1  7.7989E+03  1.8632E+03  2.263921E+03
   53    1  7.9254E+03  1.5344E+03  2.263605E+03
   54    1  8.0173E+03  1.1942E+03  2.263392E+03
   55    1  8.0748E+03  8.4620E+02  2.263282E+03
   56    1  8.0955E+03  4.9507E+02  2.263276E+03
   57    1  8.0760E+03  1.4422E+02  2.263372E+03
   58    1  8.0182E+03 -2.0275E+02  2.263572E+03
   59    1  7.9235E+03 -5.4071E+02  2.263871E+03
   60    1  7.7913E+03 -8.6495E+02  2.264271E+03
   61    1  7.6233E+03 -1.1723E+03  2.264770E+03
   62    1  7.4231E+03 -1.4604E+03  2.265365E+03
   63    1  7.1956E+03 -1.7276E+03  2.266058E+03
   64    1  6.9444E+03 -1.9711E+03  2.266844E+03
   65    1  6.6712E+03 -2.1892E+03  2.267737E+03
   66    1  6.3795E+03 -2.3804E+03  2.268731E+03
   67    1  6.0760E+03 -2.5349E+03  2.269825E+03
   68    1  5.7833E+03 -2.6271E+03  2.270942E+03
   69    1  5.5581E+03 -2.6394E+03  2.271883E+03
   70    1  5.4620E+03 -2.6219E+03  2.272361E+03
   71    1  5.0368E+03 -3.7322E+03  9.752162E-01
   72    1  5.1093E+03 -3.7836E+03  1.028716E+00
   73    1  5.1911E+03 -3.8676E+03  9.806310E-01
   74    1  5.2648E+03 -3.9669E+03  8.534604E-01
   75    1  5.3274E+03 -4.0657E+03  8.530346E-01
   76    1  5.3798E+03 -4.1563E+03  9.339402E-01
   77    1  5.4222E+03 -4.2339E+03  9.944896E-01
   78    1  5.4554E+03 -4.2970E+03  1.079153E+00
   79    1  5.4810E+03 -4.3470E+03  1.161875E+00
   80    1  5.5007E+03 -4.3864E+03  1.312998E+00
   81    1  5.5159E+03 -4.4170E+03  1.370267E+00
   82    1  5.5274E+03 -4.4405E+03  1.132318E+00
   83    1  5.5359E+03 -4.4580E+03  8.575516E-01
   84    1  5.5420E+03 -4.4706E+03  7.391006E-01
   85    1  5.5461E+03 -4.4792E+03  6.157378E-01
   86    1  5.5488E+03 -4.4849E+03  5.299849E-01
   87    1  5.5506E+03 -4.4886E+03  4.411284E-01
   88    1  5.5519E+03 -4.4913E+03  3.973517E-01
   89    1  5.5529E+03 -4.4933E+03  3.639620E-01
   90    1  5.5538E+03 -4.4953E+03  3.567437E-01
    1    2  4.1850E+03 -3.8745E+03  1.933866E-01
    2    2  4.1868E+03 -3.8737E+03  2.483738E-01
    3    2  4.1888E+03 -3.8729E+03  2.574453E-01
    4    2  4.1914E+03 -3.8719E+03  3.114185E-01
    5    2  4.1950E+03 -3.8705E+03  3.403745E-01
    6    2  4.2004E+03 -3.8683E+03  4.246307E-01
    7    2  4.2086E+03 -3.8650E+03  5.420436E-01
    8    2  4.2205E+03 -3.8603E+03  7.156021E-01
    9    2  4.2371E+03 -3.8538E+03  8.519425E-01
   10    2  4.2593E+03 -3.8451E+03  9.164517E-01
   11    2  4.2881E+03 -3.8339E+03  9.710149E-01
   12    2  4.3249E+03 -3.8199E+03  9.689526E-01
   13    2  4.3713E+03 -3.8027E+03  9.987727E-01
   14    2  4.4294E+03 -3.7818E+03  1.012704E+00
   15    2  4.5014E+03 -3.7573E+03  9.532769E-01
   16    2  4.5880E+03 -3.7302E+03  7.704563E-01
   17    2  4.6877E+03 -3.7037E+03  7.225813E-01
   18    2  4.7961E+03 -3.6836E+03  8.403373E-01
   19    2  4.9013E+03 -3.6785E+03  9.694151E-01
   20    2  4.9818E+03 -3.6895E+03  1.031876E+00
   21    2  5.4113E+03 -2.6783E+03  2.053140E+03
   22    2  5.3141E+03 -2.6035E+03  2.053212E+03
   23    2  5.1453E+03 -2.4055E+03  2.053359E+03
   24    2  4.9856E+03 -2.1177E+03  2.053524E+03
   25    2  4.8477E+03 -1.7931E+03  2.053669E+03
   26    2  4.7279E+03 -1.4566E+03  2.053785E+03
   27    2  4.6244E+03 -1.1141E+03  2.053878E+03
   28    2  4.5365E+03 -7.6712E+02  2.053952E+03
   29    2  4.4641E+03 -4.1644E+02  2.054007E+03
   30    2  4.4064E+03 -6.3096E+01  2.054044E+03
   31    2  4.3652E+03  2.9222E+02  2.054064E+03
   32    2  4.3417E+03  6.4937E+02  2.054068E+03
   33    2  4.3337E+03  1.0072E+03  2.054054E+03
   34    2  4.3416E+03  1.3644E+03  2.054020E+03
   35    2  4.3675E+03  1.7192E+03  2.053967E+03
   36    2  4.4152E+03  2.0694E+03  2.053896E+03
   37    2  4.4876E+03  2.4118E+03  2.053805E+03
   38    2  4.5875E+03  2.7401E+03  2.053693E+03
   39    2  4.7198E+03  3.0422E+03  2.053564E+03
   40    2  4.8855E+03  3.2988E+03  2.053427E+03
   41    2  5.0789E+03  3.4912E+03  2.053297E+03
   42    2  5.2971E+03  3.6143E+03  2.053181E+03
   43    2  5.5501E+03  3.6704E+03  2.053082E+03
   44    2  5.8394E+03  3.6545E+03  2.053000E+03
   45    2  6.1456E+03  3.5681E+03  2.052939E+03
   46    2  6.4480E+03  3.4241E+03  2.052893E+03
   47    2  6.7347E+03  3.2349E+03  2.052860E+03
   48    2  7.0016E+03  3.0104E+03  2.052834E+03
   49    2  7.2462E+03  2.7585E+03  2.052814E+03
   50    2  7.4639E+03  2.4825E+03  2.052798E+03
   51    2  7.6523E+03  2.1844E+03  2.052785E+03
   52    2  7.8110E+03  1.8685E+03  2.052775E+03
   53    2  7.9375E+03  1.5384E+03  2.052768E+03
   54    2  8.0294E+03  1.1968E+03  2.052763E+03
   55    2  8.0870E+03  8.4756E+02  2.052759E+03
